FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FOD_JOIN_INCIDENT_ID,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,RUSTLER 2,2766015,2889718,2015_2889718_RUSTLER COMPLEX,2015_2766015_RUSTLER 2,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,RUST,2766016,2889718,2015_2889718_RUSTLER COMPLEX,2015_2766016_RUST,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,MIDDLE,2767449,2889718,2015_2889718_RUSTLER COMPLEX,2015_2767449_MIDDLE,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,BILLIE FIRE,2786240,2889718,2015_2889718_RUSTLER COMPLEX,2015_2786240_BILLIE FIRE,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY,2795648,2889718,2015_2889718_RUSTLER COMPLEX,2015_2795648_LITTLE BILLY,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY3,2856916,2889718,2015_2889718_RUSTLER COMPLEX,2015_2856916_LITTLE BILLY3,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,FREAY CREEK,2873738,2889718,2015_2889718_RUSTLER COMPLEX,2015_2873738_FREAY CREEK,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,SAM,2886363,2889718,2015_2889718_RUSTLER COMPLEX,2015_2886363_SAM,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,RUSTLER COMPLEX,2889718,2889718,2015_2889718_RUSTLER COMPLEX,2015_2889718_RUSTLER COMPLEX,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY 4,2896979,2889718,2015_2889718_RUSTLER COMPLEX,2015_2896979_LITTLE BILLY 4,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,DRAGON FLY,2919468,2889718,2015_2889718_RUSTLER COMPLEX,2015_2919468_DRAGON FLY,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,PARKER,2921848,2889718,2015_2889718_RUSTLER COMPLEX,2015_2921848_PARKER,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,RUSTLER COMPLEX,SOUTH FORK 2,2921872,2889718,2015_2889718_RUSTLER COMPLEX,2015_2921872_SOUTH FORK 2,2015_2889718_RUSTLER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SAND CREEK,2793398,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2793398_SAND CREEK,2015_2793398_SAND CREEK,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,HOT POINT,2803976,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2803976_HOT POINT,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DITCH 2,2813644,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2813644_DITCH 2,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,COPPER INDIAN,2878508,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2878508_COPPER INDIAN,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,S.O.B. 2,2885388,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2885388_S.O.B. 2,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WART,2886651,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2886651_WART,2015_2886651_WART,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WASH,2890342,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2890342_WASH,2015_2890342_WASH,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SELWAY/ELK CITY/RED RIVER COMPLEX,2892247,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DITCH,2896327,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2896327_DITCH,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WEST PEA CREEK,2898919,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2898919_WEST PEA CREEK,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,FOG SADDLE,2905506,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2905506_FOG SADDLE,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,FALLS POINT,2914175,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2914175_FALLS POINT,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,GEDNEY,2925347,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2925347_GEDNEY,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,BALDY,2859907,2892247,2015_2873983_ELK CITY COMPLEX,2015_2859907_BALDY,2015_2859907_BALDY,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,BEAR,2873413,2892247,2015_2873983_ELK CITY COMPLEX,2015_2873413_BEAR,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,ELK CITY COMPLEX,2873983,2892247,2015_2873983_ELK CITY COMPLEX,2015_2873983_ELK CITY COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DEADWOOD MOUNTAIN,2890428,2892247,2015_2873983_ELK CITY COMPLEX,2015_2890428_DEADWOOD MOUNTAIN,2015_2890428_DEADWOOD MOUNTAIN,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,NOBLE,2925351,2892247,2015_2895432_RED RIVER COMPLEX,2015_2925351_NOBLE,2015_2925351_NOBLE,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,CROWN,2836935,2892247,2015_2895432_RED RIVER COMPLEX,2015_2836935_CROWN,2015_2836935_CROWN,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SLAUGHTER,2877017,2892247,2015_2895432_RED RIVER COMPLEX,2015_2877017_SLAUGHTER,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,RATTLESNAKE,2895429,2892247,2015_2895432_RED RIVER COMPLEX,2015_2895429_RATTLESNAKE,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,RED RIVER COMPLEX,2895432,2892247,2015_2895432_RED RIVER COMPLEX,2015_2895432_RED RIVER COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,LONE PARK,2909531,2892247,2015_2895432_RED RIVER COMPLEX,2015_2909531_LONE PARK,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,LITTLE GREEN,2929776,2892247,2015_2895432_RED RIVER COMPLEX,2015_2929776_LITTLE GREEN,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,BIRTHDAY,2862532,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2862532_BIRTHDAY,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,BASIN CREEK,2870902,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2870902_BASIN CREEK,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,MY RUBY,2873979,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2873979_MY RUBY,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,SALT PORK,2873982,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2873982_SALT PORK,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,RUBY POINT,2876448,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2876448_RUBY POINT,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,LIGHTNING RIDGE,2876820,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2876820_LIGHTNING RIDGE,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,TRAIL 55,2884428,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2884428_TRAIL 55,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,CARIBOU,2898898,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2898898_CARIBOU,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,CHICADEE,2898899,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2898899_CHICADEE,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,SNOW PEAK COMPLEX,2906572,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2906572_SNOW PEAK COMPLEX,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,GAME,2940555,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2940555_GAME,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SNOW PEAK COMPLEX,POLE CREEK,2940665,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2940665_POLE CREEK,2015_2906572_SNOW PEAK COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,CASTLE,2736587,2761794,2015_2761794_SOUTH COMPLEX,2015_2736587_CASTLE,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,CLARK,2760768,2761794,2015_2761794_SOUTH COMPLEX,2015_2760768_CLARK,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,YORK,2761181,2761794,2015_2761794_SOUTH COMPLEX,2015_2761181_YORK,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,PATTISON,2761182,2761794,2015_2761794_SOUTH COMPLEX,2015_2761182_PATTISON,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,SOUTH COMPLEX,2761794,2761794,2015_2761794_SOUTH COMPLEX,2015_2761794_SOUTH COMPLEX,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,MILL,2786248,2761794,2015_2761794_SOUTH COMPLEX,2015_2786248_MILL,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,PELLETREAU,2790769,2761794,2015_2761794_SOUTH COMPLEX,2015_2790769_PELLETREAU,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,HIDDEN,2792925,2761794,2015_2761794_SOUTH COMPLEX,2015_2792925_HIDDEN,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,SPRINGER,2795644,2761794,2015_2761794_SOUTH COMPLEX,2015_2795644_SPRINGER,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,SOUTH COMPLEX,OLSON,2795645,2761794,2015_2761794_SOUTH COMPLEX,2015_2795645_OLSON,2015_2761794_SOUTH COMPLEX,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,SPICER CREEK,2720346,2852141,2015_2852141_TANANA AREA FIRES,2015_2720346_SPICER CREEK,2015_2720346_SPICER CREEK,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,BLIND RIVER,2726035,2852141,2015_2852141_TANANA AREA FIRES,2015_2726035_BLIND RIVER,2015_2726035_BLIND RIVER,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,HARPER BEND,2737598,2852141,2015_2852141_TANANA AREA FIRES,2015_2737598_HARPER BEND,2015_2737598_HARPER BEND,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,KOKRINE,2769411,2852141,2015_2852141_TANANA AREA FIRES,2015_2769411_KOKRINE,2015_2769411_KOKRINE,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,HAY SLOUGH,2793883,2852141,2015_2852141_TANANA AREA FIRES,2015_2793883_HAY SLOUGH,2015_2793883_HAY SLOUGH,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,MOOSE POINT,2813735,2852141,2015_2852141_TANANA AREA FIRES,2015_2813735_MOOSE POINT,2015_2813735_MOOSE POINT,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,BERING CREEK,2814175,2852141,2015_2852141_TANANA AREA FIRES,2015_2814175_BERING CREEK,2015_2814175_BERING CREEK,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,TOZITNA,2814554,2852141,2015_2852141_TANANA AREA FIRES,2015_2814554_TOZITNA,2015_2814554_TOZITNA,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,JACKSON,2835862,2852141,2015_2852141_TANANA AREA FIRES,2015_2835862_JACKSON,2015_2835862_JACKSON,,,,,,,,,,,,,,,,
2015,TANANA AREA FIRES,TANANA AREA FIRES,2852141,2852141,2015_2852141_TANANA AREA FIRES,2015_2852141_TANANA AREA FIRES,2015_2852141_TANANA AREA FIRES,,,,,,,,,,,,,,,,
2015,THOMPSON DIVIDE COMPLEX,THOMPSON,2857044,2894074,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2857044_THOMPSON,2015_2894074_THOMPSON DIVIDE COMPLEX,,,,,,,,,,,,,,,,
2015,THOMPSON DIVIDE COMPLEX,SPRUCE,2858183,2894074,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2858183_SPRUCE,2015_2894074_THOMPSON DIVIDE COMPLEX,,,,,,,,,,,,,,,,
2015,THOMPSON DIVIDE COMPLEX,SHEEP,2870840,2894074,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2870840_SHEEP,2015_2894074_THOMPSON DIVIDE COMPLEX,,,,,,,,,,,,,,,,
2015,THOMPSON DIVIDE COMPLEX,THOMPSON DIVIDE COMPLEX,2894074,2894074,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2894074_THOMPSON DIVIDE COMPLEX,,,,,,,,,,,,,,,,
2015,THOMPSON DIVIDE COMPLEX,GRANITE,2905463,2894074,2015_2894074_THOMPSON DIVIDE COMPLEX,2015_2905463_GRANITE,2015_2894074_THOMPSON DIVIDE COMPLEX,,,,,,,,,,,,,,,,
2015,TUU LIGHTNING COMPLEX,MILO,2798089,2822824,2015_2822824_TUU LIGHTNING COMPLEX,2015_2798089_MILO,2015_2822824_TUU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2015,TUU LIGHTNING COMPLEX,TUU LIGHTNING COMPLEX,2822824,2822824,2015_2822824_TUU LIGHTNING COMPLEX,2015_2822824_TUU LIGHTNING COMPLEX,2015_2822824_TUU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2015,TUU LIGHTNING COMPLEX,TRIPLE 2,2832868,2822824,2015_2822824_TUU LIGHTNING COMPLEX,2015_2832868_TRIPLE 2,2015_2822824_TUU LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,KLAWATTI,2856867,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2856867_KLAWATTI,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,THURSDAY CREEK,2860028,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2860028_THURSDAY CREEK,2015_2860028_THURSDAY CREEK,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,UPPER SKAGIT COMPLEX,2883365,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2883365_UPPER SKAGIT COMPLEX,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,CAT ISLAND,2885231,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2885231_CAT ISLAND,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,NEVE CREEK,2886613,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2886613_NEVE CREEK,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,SNOWFIELD,2895629,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2895629_SNOWFIELD,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,GOODELL,2922019,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2922019_GOODELL,2015_2922019_GOODELL,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,ROCKY BEAVER,2923843,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2923843_ROCKY BEAVER,2015_2923843_ROCKY BEAVER,,,,,,,,,,,,,,,,
2015,UPPER SKAGIT COMPLEX,NO NAME 15,2924739,2883365,2015_2883365_UPPER SKAGIT COMPLEX,2015_2924739_NO NAME 15,2015_2883365_UPPER SKAGIT COMPLEX,,,,,,,,,,,,,,,,
2015,WASHCO COMPLEX,WASHCO COMPLEX,2947674,2947674,2015_2947674_WASHCO COMPLEX,2015_2947674_WASHCO COMPLEX,2015_2947674_WASHCO COMPLEX,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,BAILEY,2716306,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2716306_BAILEY,2015_2716306_BAILEY,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,BARREN,2818835,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2818835_BARREN,2015_2933652_WILDERNESS COMPLEX,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,ROCK POINT,2829740,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2829740_ROCK POINT,2015_2829740_ROCK POINT,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,MEEKER,2834318,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2834318_MEEKER,2015_2834318_MEEKER,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,DOLPH,2859225,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2859225_DOLPH,2015_2933652_WILDERNESS COMPLEX,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,WAHOO,2862920,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2862920_WAHOO,2015_2933652_WILDERNESS COMPLEX,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,ROLL CREEK,2896947,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2896947_ROLL CREEK,2015_2896947_ROLL CREEK,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,ARMY MULE,2898972,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2898972_ARMY MULE,2015_2898972_ARMY MULE,,,,,,,,,,,,,,,,
2015,WILDERNESS COMPLEX,WILDERNESS COMPLEX,2933652,2933652,2015_2933652_WILDERNESS COMPLEX,2015_2933652_WILDERNESS COMPLEX,2015_2933652_WILDERNESS COMPLEX,,,,,,,,,,,,,,,,
2016,CORNET-WINDY RIDGE,CORNET,2899576,2882088,2016_2882088_CORNET-WINDY RIDGE,2016_2899576_CORNET,2016_2882088_CORNET-WINDY RIDGE,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,TABEASCOT LAKE,4270171,4379626,2016_4379626_ALATNA COMPLEX,2016_4270171_TABEASCOT LAKE,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,SIRUK CREEK 2,4270258,4379626,2016_4379626_ALATNA COMPLEX,2016_4270258_SIRUK CREEK 2,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,NORUTAK LAKE,4274327,4379626,2016_4379626_ALATNA COMPLEX,2016_4274327_NORUTAK LAKE,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,CHEBANIKA CREEK,4275476,4379626,2016_4379626_ALATNA COMPLEX,2016_4275476_CHEBANIKA CREEK,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,SIRUK CREEK,4316601,4379626,2016_4379626_ALATNA COMPLEX,2016_4316601_SIRUK CREEK,2016_4316601_SIRUK CREEK,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,ALATNA COMPLEX,4379626,4379626,2016_4379626_ALATNA COMPLEX,2016_4379626_ALATNA COMPLEX,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,HOG,4409944,4379626,2016_4379626_ALATNA COMPLEX,2016_4409944_HOG,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,BERGMAN CREEK,4425905,4379626,2016_4379626_ALATNA COMPLEX,2016_4425905_BERGMAN CREEK,2016_4425905_BERGMAN CREEK,,,,,,,,,,,,,,,,
2016,ALATNA COMPLEX,HOGATZA RIVER,4426031,4379626,2016_4379626_ALATNA COMPLEX,2016_4426031_HOGATZA RIVER,2016_4379626_ALATNA COMPLEX,,,,,,,,,,,,,,,,
2016,BLACK RANGE COMPLEX,BLACK RANGE COMPLEX,4384854,4384854,2016_4384854_BLACK RANGE COMPLEX,2016_4384854_BLACK RANGE COMPLEX,2016_4384854_BLACK RANGE COMPLEX,,,,,,,,,,,,,,,,
2016,BLACK RANGE COMPLEX,KLINE,4412703,4384854,2016_4384854_BLACK RANGE COMPLEX,2016_4412703_KLINE,2016_4384854_BLACK RANGE COMPLEX,,,,,,,,,,,,,,,,
2016,BLACK RANGE COMPLEX,COONEY,4427634,4384854,2016_4384854_BLACK RANGE COMPLEX,2016_4427634_COONEY,2016_4384854_BLACK RANGE COMPLEX,,,,,,,,,,,,,,,,
2016,CRUTCH COMPLEX,CRUTCH COMPLEX,4258573,4258573,2016_4258573_CRUTCH COMPLEX,2016_4258573_CRUTCH COMPLEX,2016_4258573_CRUTCH COMPLEX,,,,,,,,,,,,,,,,
2016,CRUTCH COMPLEX,CRUTCH,4270952,4258573,2016_4258573_CRUTCH COMPLEX,2016_4270952_CRUTCH,2016_4270952_CRUTCH,,,,,,,,,,,,,,,,
2016,CRUTCH COMPLEX,ARRINGTON,4348078,4258573,2016_4258573_CRUTCH COMPLEX,2016_4348078_ARRINGTON,2016_4258573_CRUTCH COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,EASTERN CHEROKEE COMPLEX,4396286,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,DOBSON 4,4396554,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4396554_DOBSON 4,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,TOM SMITH,4396555,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4396555_TOM SMITH,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,BATES,4399378,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4399378_BATES,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,KATIE LITTLE JOHN,4402625,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4402625_KATIE LITTLE JOHN,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,LAMBERT BRANCH,4402690,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4402690_LAMBERT BRANCH,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,CAMPFIRE,4403055,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4403055_CAMPFIRE,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,WASHINGTON'S CREEK,4404458,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4404458_WASHINGTON'S CREEK,2016_4404458_WASHINGTON'S CREEK,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,LONG  BRANCH 2,4404706,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4404706_LONG  BRANCH 2,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
2016,EASTERN CHEROKEE COMPLEX,DOBSON 3,4429163,4396286,2016_4396286_EASTERN CHEROKEE COMPLEX,2016_4429163_DOBSON 3,2016_4396286_EASTERN CHEROKEE COMPLEX,,,,,,,,,,,,,,,,
