,id,bupr_sum,bupr_sum,bupr_sum1km,bupr_sum4km
3998,76590.0,9.0,9.0,83.0,750.0
3999,76592.0,0.0,0.0,16.0,74.0
4000,76600.0,4.0,4.0,10.0,34.0
4001,76608.0,0.0,0.0,0.0,0.0
4002,76614.0,0.0,0.0,2.0,90.0
4003,76616.0,0.0,0.0,3.0,107.0
4004,76629.0,0.0,0.0,8.0,152.0
4005,76634.0,25.0,25.0,112.0,461.0
4006,76676.0,1.0,1.0,22.0,168.0
4007,76677.0,0.0,0.0,0.0,18.0
4008,76701.0,0.0,0.0,1.0,1996.0
4009,76709.0,0.0,0.0,0.0,48.0
4010,76734.0,0.0,0.0,10.0,302.0
4011,76774.0,11.0,11.0,84.0,379.0
4012,76835.0,0.0,0.0,3.0,30.0
4013,76846.0,0.0,0.0,7.0,24.0
4014,76848.0,7.0,7.0,32.0,263.0
4015,76856.0,0.0,0.0,584.0,19452.0
4016,76884.0,3.0,3.0,18.0,46.0
4017,76917.0,0.0,0.0,3.0,66.0
4018,77058.0,0.0,0.0,0.0,0.0
4019,77074.0,0.0,0.0,0.0,0.0
4020,77213.0,0.0,0.0,25.0,254.0
4021,77262.0,0.0,0.0,0.0,0.0
4022,77349.0,0.0,0.0,0.0,0.0
4023,77363.0,0.0,0.0,0.0,0.0
4024,77375.0,0.0,0.0,0.0,0.0
4025,77603.0,0.0,0.0,0.0,47.0
4026,78451.0,0.0,0.0,0.0,1.0
4027,79268.0,0.0,0.0,10.0,169.0
4028,79276.0,0.0,0.0,0.0,8.0
4029,79283.0,0.0,0.0,0.0,6.0
4030,79322.0,0.0,0.0,1.0,26.0
4031,79329.0,0.0,0.0,0.0,2.0
4032,79350.0,0.0,0.0,0.0,260.0
4033,79405.0,1.0,1.0,23.0,2292.0
4034,79418.0,2.0,2.0,54.0,707.0
4035,79422.0,0.0,0.0,0.0,16.0
4036,79424.0,0.0,0.0,1.0,24.0
4037,79470.0,0.0,0.0,3.0,52.0
4038,79543.0,0.0,0.0,2.0,28.0
4039,79545.0,1.0,1.0,105.0,655.0
4040,79546.0,0.0,0.0,29.0,589.0
4041,79576.0,0.0,0.0,0.0,11.0
4042,79578.0,0.0,0.0,1.0,218.0
4043,79664.0,0.0,0.0,34.0,482.0
4044,80832.0,0.0,0.0,0.0,91.0
4045,80928.0,0.0,0.0,0.0,3.0
4046,82220.0,0.0,0.0,0.0,0.0
4047,82223.0,2.0,2.0,13.0,173.0
4048,82313.0,2.0,2.0,37.0,326.0
4049,82466.0,0.0,0.0,0.0,14.0
4050,82494.0,0.0,0.0,0.0,0.0
4051,82519.0,0.0,0.0,0.0,0.0
4052,82561.0,0.0,0.0,0.0,0.0
4053,82637.0,2.0,2.0,2.0,46.0
4054,82656.0,0.0,0.0,0.0,0.0
4055,82708.0,10.0,10.0,40.0,299.0
4056,82742.0,0.0,0.0,20.0,265.0
4057,82779.0,0.0,0.0,4.0,31.0
4058,82803.0,1.0,1.0,6.0,7.0
4059,82843.0,0.0,0.0,0.0,0.0
4060,82899.0,3.0,3.0,7.0,172.0
4061,82939.0,1.0,1.0,83.0,710.0
4062,82940.0,0.0,0.0,0.0,0.0
4063,82973.0,13.0,13.0,59.0,652.0
4064,82974.0,0.0,0.0,1.0,2.0
4065,82979.0,1.0,1.0,11.0,179.0
4066,82999.0,1180.0,1180.0,2195.0,3623.0
4067,83002.0,0.0,0.0,1.0,66.0
4068,83013.0,0.0,0.0,0.0,4.0
4069,83024.0,402.0,402.0,1050.0,2513.0
4070,83030.0,25.0,25.0,57.0,359.0
4071,83045.0,11.0,11.0,57.0,250.0
4072,83057.0,0.0,0.0,0.0,70.0
4073,83063.0,4.0,4.0,18.0,87.0
4074,83065.0,0.0,0.0,0.0,120.0
4075,83074.0,29.0,29.0,379.0,1101.0
4076,83083.0,151.0,151.0,778.0,1932.0
4077,83197.0,0.0,0.0,21.0,57.0
4078,83226.0,0.0,0.0,0.0,5.0
4079,83255.0,0.0,0.0,0.0,10.0
4080,83276.0,0.0,0.0,0.0,727.0
4081,83288.0,0.0,0.0,1.0,3.0
4082,83860.0,0.0,0.0,15.0,87.0
4083,83978.0,0.0,0.0,0.0,24.0
4084,84726.0,0.0,0.0,0.0,0.0
4085,84974.0,0.0,0.0,0.0,1.0
4086,85037.0,0.0,0.0,0.0,0.0
4087,85095.0,6.0,6.0,150.0,542.0
4088,85782.0,0.0,0.0,0.0,5.0
4089,86607.0,3.0,3.0,9.0,107.0
4090,86614.0,0.0,0.0,4.0,11.0
4091,86635.0,0.0,0.0,0.0,61.0
4092,86664.0,0.0,0.0,3.0,302.0
4093,86909.0,1.0,1.0,9.0,107.0
4094,87004.0,0.0,0.0,1.0,62.0
4095,87207.0,0.0,0.0,0.0,45.0
4096,87214.0,0.0,0.0,762.0,1455.0
4097,87244.0,0.0,0.0,5.0,29.0
4098,87261.0,0.0,0.0,4.0,274.0
4099,87313.0,0.0,0.0,5.0,33.0
4100,87460.0,0.0,0.0,0.0,59.0
4101,87572.0,0.0,0.0,0.0,94.0
4102,89568.0,0.0,0.0,18.0,84.0
4103,89683.0,0.0,0.0,6.0,11.0
4104,89767.0,0.0,0.0,0.0,10.0
4105,90623.0,13.0,13.0,83.0,1057.0
4106,90845.0,0.0,0.0,0.0,0.0
4107,91346.0,0.0,0.0,0.0,0.0
4108,91982.0,0.0,0.0,52.0,775.0
4109,92008.0,41.0,41.0,101.0,705.0
4110,92023.0,5.0,5.0,16.0,107.0
4111,92239.0,0.0,0.0,0.0,0.0
4112,92321.0,1.0,1.0,4.0,252.0
4113,92336.0,5.0,5.0,25.0,352.0
4114,92348.0,0.0,0.0,13.0,47.0
4115,92378.0,7.0,7.0,36.0,412.0
4116,92404.0,0.0,0.0,54.0,81.0
4117,92453.0,0.0,0.0,60.0,2074.0
4118,92528.0,0.0,0.0,0.0,12.0
4119,92695.0,0.0,0.0,0.0,3.0
4120,92716.0,0.0,0.0,0.0,27.0
4121,92720.0,0.0,0.0,0.0,3.0
4122,92848.0,0.0,0.0,1.0,107.0
4123,92919.0,0.0,0.0,0.0,232.0
4124,92965.0,1.0,1.0,10.0,511.0
4125,92969.0,0.0,0.0,5.0,96.0
4126,93063.0,1.0,1.0,32.0,1003.0
4127,93078.0,0.0,0.0,16.0,34.0
4128,93115.0,0.0,0.0,0.0,0.0
4129,93125.0,0.0,0.0,0.0,21.0
4130,93126.0,0.0,0.0,0.0,17.0
4131,93140.0,2.0,2.0,93.0,808.0
4132,93168.0,0.0,0.0,0.0,68.0
4133,93333.0,0.0,0.0,4.0,115.0
4134,93353.0,0.0,0.0,1.0,30.0
4135,93354.0,0.0,0.0,0.0,0.0
4136,93405.0,0.0,0.0,0.0,22.0
4137,93413.0,0.0,0.0,0.0,0.0
4138,93442.0,0.0,0.0,14.0,78.0
4139,93446.0,0.0,0.0,1.0,47.0
4140,93479.0,1.0,1.0,13.0,23.0
4141,93538.0,0.0,0.0,0.0,51.0
4142,93576.0,0.0,0.0,0.0,101.0
4143,93598.0,8.0,8.0,15.0,78.0
4144,93634.0,0.0,0.0,0.0,9.0
4145,93635.0,3.0,3.0,40.0,454.0
4146,93929.0,0.0,0.0,144.0,333.0
4147,94010.0,0.0,0.0,0.0,32.0
4148,94167.0,0.0,0.0,0.0,0.0
4149,94174.0,3.0,3.0,97.0,840.0
4150,94186.0,0.0,0.0,2.0,12.0
4151,94222.0,0.0,0.0,20.0,997.0
4152,94285.0,1.0,1.0,13.0,39.0
4153,94304.0,0.0,0.0,1.0,24.0
4154,94305.0,0.0,0.0,0.0,451.0
4155,94337.0,0.0,0.0,0.0,6.0
4156,94340.0,54.0,54.0,363.0,2448.0
4157,94493.0,0.0,0.0,0.0,0.0
4158,94820.0,0.0,0.0,0.0,0.0
4159,94821.0,0.0,0.0,0.0,1.0
4160,94999.0,0.0,0.0,2.0,13.0
4161,95030.0,0.0,0.0,0.0,3.0
4162,95120.0,0.0,0.0,0.0,0.0
4163,95140.0,0.0,0.0,0.0,0.0
4164,95196.0,0.0,0.0,0.0,0.0
4165,95334.0,0.0,0.0,0.0,1.0
4166,95441.0,0.0,0.0,0.0,6298.0
4167,95467.0,0.0,0.0,0.0,14.0
4168,95783.0,0.0,0.0,0.0,0.0
4169,95982.0,0.0,0.0,0.0,1.0
4170,96263.0,0.0,0.0,66.0,6898.0
4171,96741.0,0.0,0.0,5.0,30.0
4172,96779.0,3.0,3.0,16.0,82.0
4173,96865.0,0.0,0.0,0.0,104.0
4174,96914.0,0.0,0.0,1.0,52.0
4175,97232.0,6.0,6.0,567.0,6174.0
4176,65060.0,10.0,10.0,19.0,24.0
4177,65141.0,0.0,0.0,0.0,0.0
4178,65247.0,0.0,0.0,0.0,0.0
4179,65328.0,0.0,0.0,0.0,1.0
4180,65367.0,0.0,0.0,0.0,0.0
4181,65405.0,0.0,0.0,0.0,15.0
4182,65518.0,0.0,0.0,0.0,0.0
4183,65553.0,0.0,0.0,0.0,0.0
4184,65579.0,0.0,0.0,0.0,21.0
4185,65636.0,0.0,0.0,0.0,0.0
4186,65651.0,0.0,0.0,0.0,0.0
4187,65695.0,0.0,0.0,1.0,196.0
4188,65702.0,0.0,0.0,1.0,12.0
4189,65706.0,0.0,0.0,0.0,0.0
4190,65716.0,0.0,0.0,0.0,0.0
4191,65758.0,0.0,0.0,0.0,0.0
4192,65764.0,0.0,0.0,0.0,30.0
4193,65771.0,0.0,0.0,0.0,0.0
4194,65778.0,0.0,0.0,0.0,0.0
4195,65789.0,0.0,0.0,1.0,14547.0
4196,65801.0,0.0,0.0,0.0,0.0
4197,65806.0,0.0,0.0,0.0,0.0
4198,65828.0,0.0,0.0,63.0,898.0
4199,65849.0,0.0,0.0,0.0,0.0
4200,65869.0,6.0,6.0,30.0,108.0
4201,65875.0,0.0,0.0,471.0,10486.0
4202,65884.0,35.0,35.0,478.0,1310.0
4203,65915.0,2.0,2.0,17.0,119.0
4204,65916.0,0.0,0.0,0.0,0.0
4205,65989.0,0.0,0.0,0.0,0.0
4206,66009.0,0.0,0.0,0.0,2.0
4207,66010.0,19.0,19.0,36.0,203.0
4208,66029.0,0.0,0.0,1.0,31.0
4209,66044.0,0.0,0.0,0.0,0.0
4210,66055.0,0.0,0.0,0.0,0.0
4211,66058.0,0.0,0.0,0.0,0.0
4212,66060.0,0.0,0.0,0.0,0.0
4213,66066.0,0.0,0.0,0.0,5.0
4214,66068.0,0.0,0.0,0.0,0.0
4215,66074.0,0.0,0.0,0.0,0.0
4216,66075.0,7.0,7.0,41.0,921.0
4217,66158.0,70.0,70.0,220.0,1467.0
4218,66188.0,0.0,0.0,0.0,0.0
4219,66196.0,0.0,0.0,0.0,0.0
4220,66201.0,0.0,0.0,1.0,9.0
4221,66207.0,8.0,8.0,201.0,2168.0
4222,66209.0,0.0,0.0,0.0,2.0
4223,66236.0,0.0,0.0,0.0,8.0
4224,66241.0,1.0,1.0,2.0,4.0
4225,66244.0,0.0,0.0,0.0,0.0
4226,66248.0,0.0,0.0,0.0,13.0
4227,66254.0,0.0,0.0,0.0,0.0
4228,66259.0,6.0,6.0,752.0,5460.0
4229,66272.0,0.0,0.0,0.0,0.0
4230,66289.0,0.0,0.0,0.0,0.0
4231,66297.0,0.0,0.0,0.0,0.0
4232,66298.0,2.0,2.0,17.0,468.0
4233,66302.0,0.0,0.0,0.0,0.0
4234,66311.0,0.0,0.0,7.0,7.0
4235,66316.0,1.0,1.0,17.0,38.0
4236,66333.0,23.0,23.0,226.0,2114.0
4237,66346.0,0.0,0.0,0.0,0.0
4238,66369.0,118.0,118.0,338.0,689.0
4239,66381.0,0.0,0.0,0.0,0.0
4240,66389.0,0.0,0.0,1.0,12.0
4241,66390.0,0.0,0.0,17.0,118.0
4242,66393.0,0.0,0.0,0.0,0.0
4243,66395.0,1.0,1.0,7.0,14.0
4244,66399.0,0.0,0.0,0.0,0.0
4245,66402.0,0.0,0.0,0.0,0.0
4246,66412.0,0.0,0.0,402.0,13164.0
4247,66413.0,0.0,0.0,0.0,0.0
4248,66419.0,0.0,0.0,0.0,22.0
4249,66421.0,0.0,0.0,3.0,3.0
4250,66425.0,0.0,0.0,0.0,0.0
4251,66434.0,37.0,37.0,263.0,2391.0
4252,66441.0,12.0,12.0,28.0,98.0
4253,66442.0,0.0,0.0,0.0,0.0
4254,66443.0,0.0,0.0,38.0,44.0
4255,66458.0,158.0,158.0,5945.0,19326.0
4256,66475.0,1.0,1.0,1.0,8.0
4257,66476.0,0.0,0.0,8.0,77.0
4258,66477.0,0.0,0.0,3.0,32.0
4259,66490.0,19.0,19.0,43.0,103.0
4260,66522.0,0.0,0.0,0.0,0.0
4261,66532.0,0.0,0.0,0.0,0.0
4262,66533.0,1.0,1.0,2.0,17.0
4263,66535.0,0.0,0.0,8.0,37.0
4264,66542.0,0.0,0.0,0.0,0.0
4265,66546.0,0.0,0.0,0.0,0.0
4266,66552.0,0.0,0.0,0.0,0.0
4267,66553.0,0.0,0.0,0.0,0.0
4268,66556.0,0.0,0.0,0.0,0.0
4269,66561.0,0.0,0.0,0.0,0.0
4270,66565.0,0.0,0.0,0.0,0.0
4271,66585.0,0.0,0.0,0.0,14.0
4272,66604.0,0.0,0.0,7.0,25.0
4273,66620.0,0.0,0.0,0.0,1.0
4274,66628.0,0.0,0.0,0.0,0.0
4275,66638.0,0.0,0.0,0.0,7.0
4276,66643.0,0.0,0.0,0.0,0.0
4277,66658.0,0.0,0.0,0.0,0.0
4278,66665.0,6.0,6.0,68.0,787.0
4279,66668.0,0.0,0.0,2.0,9.0
4280,66672.0,0.0,0.0,0.0,0.0
4281,66681.0,0.0,0.0,0.0,0.0
4282,66682.0,31.0,31.0,347.0,1038.0
4283,66685.0,3.0,3.0,25.0,156.0
4284,66687.0,4.0,4.0,9.0,25.0
4285,66690.0,0.0,0.0,0.0,0.0
4286,66698.0,0.0,0.0,314.0,1835.0
4287,66704.0,0.0,0.0,0.0,3.0
4288,66705.0,0.0,0.0,0.0,1836.0
4289,66706.0,0.0,0.0,0.0,0.0
4290,66710.0,0.0,0.0,0.0,4.0
4291,66722.0,0.0,0.0,0.0,0.0
4292,66730.0,0.0,0.0,0.0,0.0
4293,66759.0,0.0,0.0,3.0,12.0
4294,66761.0,0.0,0.0,0.0,0.0
4295,66816.0,0.0,0.0,0.0,0.0
4296,66822.0,0.0,0.0,0.0,2.0
4297,66829.0,0.0,0.0,0.0,24.0
4298,66833.0,0.0,0.0,0.0,0.0
4299,66853.0,5.0,5.0,19.0,56.0
4300,66864.0,0.0,0.0,0.0,0.0
4301,66865.0,0.0,0.0,0.0,0.0
4302,66885.0,0.0,0.0,2.0,34.0
4303,66894.0,0.0,0.0,0.0,0.0
4304,66907.0,0.0,0.0,0.0,0.0
4305,66913.0,0.0,0.0,0.0,0.0
4306,66916.0,22.0,22.0,104.0,1060.0
4307,66919.0,0.0,0.0,0.0,0.0
4308,66931.0,0.0,0.0,0.0,1.0
4309,66935.0,0.0,0.0,0.0,0.0
4310,66955.0,0.0,0.0,0.0,0.0
4311,66961.0,0.0,0.0,15.0,1143.0
4312,66964.0,0.0,0.0,0.0,3.0
4313,66972.0,0.0,0.0,0.0,0.0
4314,66987.0,0.0,0.0,0.0,0.0
4315,66991.0,0.0,0.0,0.0,0.0
4316,66995.0,0.0,0.0,0.0,0.0
4317,66998.0,0.0,0.0,0.0,0.0
4318,67014.0,14.0,14.0,350.0,1673.0
4319,67048.0,0.0,0.0,0.0,0.0
4320,67072.0,0.0,0.0,0.0,0.0
4321,67078.0,0.0,0.0,48.0,261.0
4322,67085.0,0.0,0.0,2.0,70.0
4323,67093.0,0.0,0.0,0.0,0.0
4324,67120.0,0.0,0.0,0.0,2.0
4325,67122.0,0.0,0.0,0.0,0.0
4326,67127.0,0.0,0.0,0.0,7.0
4327,67141.0,0.0,0.0,0.0,0.0
4328,67158.0,0.0,0.0,2.0,207.0
4329,67164.0,0.0,0.0,0.0,0.0
4330,67174.0,0.0,0.0,0.0,0.0
4331,67185.0,0.0,0.0,0.0,211.0
4332,67188.0,0.0,0.0,3.0,866.0
4333,67210.0,0.0,0.0,10.0,375.0
4334,67236.0,0.0,0.0,9.0,203.0
4335,67252.0,0.0,0.0,8.0,22.0
4336,67260.0,0.0,0.0,0.0,0.0
4337,67282.0,0.0,0.0,0.0,0.0
4338,67285.0,2.0,2.0,14.0,2125.0
4339,67325.0,0.0,0.0,0.0,0.0
4340,67327.0,0.0,0.0,16.0,19.0
4341,67372.0,0.0,0.0,0.0,0.0
4342,67376.0,316.0,316.0,789.0,2675.0
4343,67429.0,0.0,0.0,1.0,2.0
4344,67538.0,0.0,0.0,0.0,0.0
4345,67541.0,0.0,0.0,1.0,76.0
4346,67583.0,0.0,0.0,0.0,0.0
4347,67586.0,0.0,0.0,0.0,0.0
4348,67588.0,2.0,2.0,14.0,41.0
4349,67597.0,9.0,9.0,31.0,413.0
4350,67627.0,0.0,0.0,0.0,0.0
4351,67665.0,10.0,10.0,235.0,1862.0
4352,67670.0,0.0,0.0,0.0,0.0
4353,67671.0,0.0,0.0,0.0,0.0
4354,67714.0,0.0,0.0,33.0,632.0
4355,67723.0,0.0,0.0,0.0,0.0
4356,67752.0,2.0,2.0,12.0,115.0
4357,67837.0,126.0,126.0,2378.0,7560.0
4358,67848.0,0.0,0.0,0.0,0.0
4359,67855.0,0.0,0.0,0.0,9.0
4360,67894.0,0.0,0.0,1.0,8.0
4361,67927.0,0.0,0.0,0.0,1.0
4362,67928.0,0.0,0.0,0.0,0.0
4363,67946.0,0.0,0.0,0.0,0.0
4364,68054.0,0.0,0.0,3.0,53.0
4365,68090.0,0.0,0.0,0.0,6.0
4366,68180.0,0.0,0.0,9.0,92.0
4367,68212.0,0.0,0.0,5.0,247.0
4368,68220.0,0.0,0.0,0.0,0.0
4369,68474.0,0.0,0.0,0.0,0.0
4370,68572.0,0.0,0.0,6.0,59.0
4371,68584.0,0.0,0.0,0.0,0.0
4372,68623.0,0.0,0.0,0.0,181.0
4373,68645.0,0.0,0.0,4.0,5.0
4374,68660.0,0.0,0.0,0.0,348.0
4375,68698.0,80.0,80.0,88.0,832.0
4376,68701.0,1.0,1.0,24.0,1039.0
4377,68860.0,0.0,0.0,0.0,3.0
4378,68943.0,0.0,0.0,0.0,0.0
4379,69075.0,0.0,0.0,379.0,8911.0
4380,69221.0,0.0,0.0,0.0,3.0
4381,69321.0,0.0,0.0,0.0,3.0
4382,70173.0,8.0,8.0,23.0,72.0
4383,70718.0,0.0,0.0,0.0,0.0
4384,70991.0,0.0,0.0,0.0,0.0
4385,71010.0,0.0,0.0,0.0,0.0
4386,71328.0,0.0,0.0,1.0,27.0
4387,71412.0,0.0,0.0,0.0,0.0
4388,71683.0,0.0,0.0,0.0,0.0
4389,71690.0,0.0,0.0,0.0,1.0
4390,71882.0,0.0,0.0,8.0,16.0
4391,71986.0,0.0,0.0,0.0,0.0
4392,72027.0,0.0,0.0,0.0,0.0
4393,72219.0,0.0,0.0,0.0,0.0
4394,72225.0,0.0,0.0,0.0,0.0
4395,72347.0,3.0,3.0,25.0,150.0
4396,72370.0,95.0,95.0,1023.0,5196.0
4397,72585.0,2.0,2.0,16.0,1060.0
4398,72777.0,1.0,1.0,1.0,15.0
4399,72848.0,0.0,0.0,0.0,0.0
4400,73040.0,0.0,0.0,0.0,0.0
4401,73075.0,2.0,2.0,2.0,9.0
4402,73087.0,0.0,0.0,0.0,0.0
4403,73217.0,0.0,0.0,0.0,6.0
4404,73229.0,0.0,0.0,1.0,64.0
4405,73320.0,0.0,0.0,0.0,0.0
4406,73323.0,0.0,0.0,0.0,48.0
4407,73347.0,0.0,0.0,0.0,0.0
4408,73410.0,0.0,0.0,21.0,28.0
4409,73590.0,0.0,0.0,2.0,29.0
4410,73671.0,0.0,0.0,1.0,25.0
4411,73745.0,0.0,0.0,0.0,0.0
4412,73784.0,0.0,0.0,0.0,0.0
4413,73825.0,0.0,0.0,1.0,10.0
4414,73826.0,0.0,0.0,0.0,0.0
4415,73836.0,39.0,39.0,68.0,227.0
4416,73926.0,0.0,0.0,0.0,1.0
4417,73994.0,0.0,0.0,0.0,0.0
4418,73995.0,0.0,0.0,0.0,40.0
4419,74055.0,0.0,0.0,0.0,0.0
4420,74265.0,0.0,0.0,17.0,96.0
4421,74418.0,0.0,0.0,1.0,42.0
4422,74429.0,0.0,0.0,0.0,4.0
4423,74475.0,0.0,0.0,2.0,44.0
4424,74523.0,0.0,0.0,0.0,0.0
4425,74530.0,0.0,0.0,0.0,0.0
4426,74544.0,0.0,0.0,37.0,49.0
4427,74552.0,214.0,214.0,694.0,1755.0
4428,74574.0,0.0,0.0,0.0,0.0
4429,74596.0,0.0,0.0,0.0,0.0
4430,74660.0,0.0,0.0,0.0,1.0
4431,74699.0,470.0,470.0,1238.0,2299.0
4432,74717.0,0.0,0.0,12.0,727.0
4433,74724.0,1.0,1.0,1.0,7.0
4434,74795.0,0.0,0.0,0.0,0.0
4435,74817.0,0.0,0.0,0.0,0.0
4436,74909.0,0.0,0.0,0.0,0.0
4437,74912.0,0.0,0.0,3.0,9.0
4438,74917.0,0.0,0.0,0.0,0.0
4439,74958.0,0.0,0.0,0.0,0.0
4440,75011.0,0.0,0.0,0.0,0.0
4441,75013.0,0.0,0.0,0.0,0.0
4442,75030.0,0.0,0.0,0.0,0.0
4443,75035.0,0.0,0.0,0.0,0.0
4444,75038.0,1.0,1.0,2.0,52.0
4445,75040.0,0.0,0.0,0.0,0.0
4446,75087.0,2.0,2.0,26.0,348.0
4447,75111.0,0.0,0.0,0.0,0.0
4448,75119.0,963.0,963.0,5657.0,15665.0
4449,75132.0,0.0,0.0,6.0,53.0
4450,75142.0,0.0,0.0,0.0,0.0
4451,75147.0,0.0,0.0,0.0,0.0
4452,75192.0,0.0,0.0,0.0,0.0
4453,75206.0,0.0,0.0,0.0,1.0
4454,75213.0,0.0,0.0,0.0,0.0
4455,75216.0,0.0,0.0,0.0,0.0
4456,75242.0,0.0,0.0,0.0,1.0
4457,75265.0,0.0,0.0,0.0,0.0
4458,75319.0,0.0,0.0,0.0,11.0
4459,75344.0,0.0,0.0,0.0,4.0
4460,75346.0,0.0,0.0,0.0,0.0
4461,75348.0,0.0,0.0,0.0,0.0
4462,75377.0,0.0,0.0,18.0,244.0
4463,75401.0,0.0,0.0,3.0,22.0
4464,75418.0,0.0,0.0,0.0,0.0
4465,75431.0,0.0,0.0,0.0,0.0
4466,75442.0,0.0,0.0,3.0,80.0
4467,75444.0,0.0,0.0,0.0,0.0
4468,75450.0,0.0,0.0,520.0,13788.0
4469,75455.0,0.0,0.0,0.0,0.0
4470,75470.0,0.0,0.0,0.0,0.0
4471,75493.0,0.0,0.0,0.0,0.0
4472,75506.0,0.0,0.0,0.0,0.0
4473,75509.0,0.0,0.0,0.0,0.0
4474,75513.0,0.0,0.0,0.0,0.0
4475,75520.0,4.0,4.0,162.0,5731.0
4476,75530.0,0.0,0.0,0.0,0.0
4477,75536.0,0.0,0.0,0.0,0.0
4478,75540.0,0.0,0.0,3.0,2313.0
4479,75562.0,0.0,0.0,0.0,0.0
4480,75570.0,0.0,0.0,0.0,0.0
4481,75582.0,0.0,0.0,0.0,0.0
4482,75583.0,0.0,0.0,0.0,0.0
4483,75585.0,0.0,0.0,0.0,0.0
4484,75603.0,0.0,0.0,0.0,0.0
4485,75607.0,0.0,0.0,0.0,0.0
4486,75657.0,13.0,13.0,29.0,105.0
4487,75669.0,0.0,0.0,4.0,13.0
4488,75677.0,0.0,0.0,0.0,82.0
4489,75696.0,0.0,0.0,0.0,0.0
4490,75700.0,0.0,0.0,0.0,0.0
4491,75711.0,0.0,0.0,2.0,7.0
4492,75755.0,0.0,0.0,0.0,0.0
4493,75760.0,0.0,0.0,1.0,11.0
4494,75787.0,10.0,10.0,48.0,310.0
4495,75803.0,0.0,0.0,0.0,0.0
4496,75823.0,0.0,0.0,0.0,0.0
4497,75826.0,0.0,0.0,0.0,0.0
4498,75830.0,0.0,0.0,0.0,2.0
4499,75833.0,0.0,0.0,0.0,0.0
4500,75842.0,0.0,0.0,0.0,0.0
4501,75856.0,0.0,0.0,0.0,0.0
4502,75876.0,0.0,0.0,0.0,0.0
4503,75884.0,0.0,0.0,0.0,0.0
4504,75913.0,0.0,0.0,0.0,0.0
4505,75917.0,0.0,0.0,0.0,0.0
4506,75922.0,0.0,0.0,0.0,0.0
4507,75923.0,0.0,0.0,0.0,72.0
4508,75933.0,0.0,0.0,0.0,18.0
4509,75943.0,0.0,0.0,0.0,21.0
4510,75949.0,0.0,0.0,0.0,0.0
4511,75955.0,0.0,0.0,0.0,0.0
4512,75957.0,0.0,0.0,0.0,0.0
4513,75958.0,0.0,0.0,0.0,0.0
4514,75962.0,0.0,0.0,0.0,16.0
4515,75965.0,0.0,0.0,2.0,7.0
4516,75974.0,0.0,0.0,0.0,0.0
4517,75979.0,0.0,0.0,34.0,415.0
4518,75987.0,0.0,0.0,0.0,0.0
4519,75996.0,0.0,0.0,0.0,0.0
4520,75999.0,0.0,0.0,0.0,0.0
4521,76001.0,0.0,0.0,0.0,0.0
4522,76002.0,0.0,0.0,3.0,72.0
4523,76004.0,0.0,0.0,0.0,0.0
4524,76007.0,0.0,0.0,0.0,0.0
4525,76015.0,0.0,0.0,0.0,1228.0
4526,76018.0,0.0,0.0,0.0,0.0
4527,76019.0,0.0,0.0,0.0,0.0
4528,76020.0,0.0,0.0,0.0,0.0
4529,76031.0,0.0,0.0,0.0,0.0
4530,76049.0,30.0,30.0,133.0,1105.0
4531,76050.0,0.0,0.0,0.0,0.0
4532,76056.0,0.0,0.0,0.0,0.0
4533,76074.0,0.0,0.0,0.0,0.0
4534,76076.0,0.0,0.0,0.0,0.0
4535,76079.0,0.0,0.0,0.0,17.0
4536,76089.0,0.0,0.0,2.0,289.0
4537,76121.0,0.0,0.0,0.0,0.0
4538,76122.0,0.0,0.0,0.0,0.0
4539,76126.0,0.0,0.0,4.0,13.0
4540,76130.0,0.0,0.0,0.0,0.0
4541,76131.0,0.0,0.0,0.0,1.0
4542,76134.0,0.0,0.0,0.0,0.0
4543,76137.0,0.0,0.0,0.0,0.0
4544,76143.0,1.0,1.0,17.0,115.0
4545,76156.0,0.0,0.0,0.0,0.0
4546,76157.0,0.0,0.0,0.0,0.0
4547,76166.0,0.0,0.0,0.0,0.0
4548,76179.0,4.0,4.0,15.0,114.0
4549,76180.0,0.0,0.0,0.0,0.0
4550,76182.0,0.0,0.0,0.0,9.0
4551,76186.0,3.0,3.0,211.0,264.0
4552,76189.0,0.0,0.0,0.0,2.0
4553,76194.0,1.0,1.0,1.0,48.0
4554,76196.0,0.0,0.0,0.0,0.0
4555,76200.0,0.0,0.0,8.0,14.0
4556,76201.0,0.0,0.0,0.0,13.0
4557,76219.0,0.0,0.0,0.0,0.0
4558,76220.0,4.0,4.0,10.0,31.0
4559,76223.0,0.0,0.0,0.0,0.0
4560,76226.0,0.0,0.0,0.0,0.0
4561,76238.0,1.0,1.0,126.0,491.0
4562,76241.0,2.0,2.0,858.0,2586.0
4563,76245.0,0.0,0.0,0.0,10.0
4564,76260.0,0.0,0.0,0.0,0.0
4565,76263.0,0.0,0.0,0.0,0.0
4566,76266.0,0.0,0.0,2.0,2.0
4567,76276.0,50.0,50.0,50.0,100.0
4568,76277.0,0.0,0.0,0.0,0.0
4569,76280.0,3.0,3.0,55.0,421.0
4570,76282.0,0.0,0.0,0.0,0.0
4571,76286.0,0.0,0.0,0.0,0.0
4572,76297.0,0.0,0.0,1.0,9.0
4573,76298.0,0.0,0.0,0.0,0.0
4574,76302.0,3.0,3.0,6.0,18.0
4575,76306.0,0.0,0.0,0.0,0.0
4576,76319.0,0.0,0.0,0.0,0.0
